ElectDist,Shape_Leng,Shape_Area,coun_dist
"36076",3532.33568258000,769145.95029099996,"22"
"36077",4298.21088236000,550024.43601800001,"22"
"36078",2657.06988726000,439914.59101300000,"22"
"36079",4559.99122391000,922700.31844199996,"22"
"36080",6673.87792537000,1192664.65779999993,"22"
"36081",4369.40168214000,996472.19807799999,"22"
"36082",5418.39998638000,955917.02438800002,"22"
"36083",6059.46678445000,1373651.38321000012,"22"
"37001",6783.93731930000,1500637.07330000005,"22"
"37003",5953.03152260000,1439478.96433000010,"22"
"37007",3183.95757492000,616471.09106000001,"26"
"37008",2945.86660910000,530720.48991700006,"26"
"37009",2915.62232844000,525667.22029800003,"26"
"37010",2960.19691002000,540481.92660300003,"26"
"37011",6705.74690543000,1778935.27606999991,"26"
"37012",2184.15163710000,297150.82600200002,"26"
"37013",2941.17744848000,377100.05278899998,"26"
"37014",2209.51168547000,303743.46614099998,"26"
"37015",2333.92909223000,338514.25499699998,"26"
"37016",2269.37122366000,318740.59899400000,"26"
"37017",4917.41704963000,604947.14154400001,"26"
"37018",13590.41291600000,6283996.18245000020,"26"
"37019",4601.38564306000,576196.88630599994,"26"
"37020",3752.26390389000,415207.51212899998,"26"
"37021",5086.72269491000,492576.57333300001,"26"
"37023",9975.74745856000,3365575.72164000012,"26"
"37024",11260.80868380000,4131996.30146000022,"26"
"37025",23403.94359640000,21100986.18519999832,"26"
"37026",21331.80235860000,11898003.99540000036,"30"
"37027",5744.03698823000,1154324.18464000011,"26"
"37028",3201.41337528000,441093.65288100002,"26"
"37029",2847.16431599000,501592.84982499998,"26"
"37030",3553.21291033000,493496.68134000001,"26"
"37031",2840.46106642000,499393.23887800000,"26"
"37032",5838.92355811000,1935800.42886999995,"26"
"37033",4919.68347248000,1119866.98372999998,"26"
"37034",3356.30650306000,371016.52948899998,"26"
"37035",2400.62436637000,353679.84961300000,"26"
"37036",3439.10169563000,704926.34378200001,"26"
"37037",3042.06676946000,577094.08179400000,"26"
"37038",3057.40971312000,583720.05145499995,"26"
"37039",7090.20341090000,2187694.07841000007,"26"
"37040",5799.70378553000,1820801.80374999996,"30"
"37041",11058.57604670000,5028007.73034999985,"30"
"37042",8297.74193796000,2283511.52988999989,"30"
"37043",8210.72393561000,3173271.03440999985,"30"
"37044",6220.64918092000,1548183.34817999997,"30"
"37045",5816.90752673000,1280247.88525999989,"30"
"37046",5102.35180755000,1180076.16653999989,"30"
"37047",5079.25013178000,920949.29460400005,"30"
"37048",5004.45716887000,1011387.49935000006,"30"
"37049",5946.71523952000,1077724.81872000010,"30"
"37050",3756.46856364000,857591.38539600000,"30"
"37051",2655.50611966000,237470.84279699999,"34"
"37052",2607.84143454000,380227.61764299998,"30"
"37053",2282.29249449000,298003.89542000002,"34"
"37054",3809.64110837000,677267.89109100006,"30"
"37055",715.26515840600,23143.49102800000,"34"
"37056",3894.00722542000,741686.44192899996,"34"
"37057",4165.79806090000,813314.66385799996,"34"
"37058",4995.78293643000,784029.68792199995,"34"
"37059",8285.67417767000,2443798.61720999982,"34"
"37060",1873.72197876000,141892.87458599999,"34"
"37061",5627.42068369000,1021011.91121000005,"30"
"37062",5709.66975478000,1429951.58027000003,"30"
"37063",5028.66075110000,982624.52473399998,"26"
"37064",2399.32611548000,353442.37783399998,"26"
"37065",4711.42799244000,1218267.89489999996,"26"
"37066",3093.28533352000,278931.56215399998,"30"
"37067",3766.11134498000,683587.09014099999,"30"
"37068",4181.49321591000,805913.76989600004,"30"
"37069",778.07820735700,25094.09274270000,"30"
"37070",393.99477144800,1793.21993615000,"26"
"37073",1655.79033251000,150886.55682200001,"22"
"37074",945.67892328900,9463.21198185000,"26"
"37075",8147.90217273000,1436004.21609000000,"26"
"37076",13012.75898480000,7509067.07976000011,"26"
"37077",3760.48277765000,530906.18692100001,"26"
"37078",2646.37573874000,277152.78608400002,"26"
"37080",6010.32877073000,2016125.42791999993,"26"
"37081",7739.77055732000,2269047.05981000001,"26"
"37082",4574.90979132000,718460.54881299997,"26"
"37083",4143.32225855000,638764.04298899998,"26"
"37084",6268.03125993000,1806175.81789000006,"30"
"37085",8114.20164677000,1877754.70974000008,"30"
"37086",3656.38115147000,674724.53468799999,"30"
"37087",9596.05328608000,4190778.25005999999,"34"
"37088",7757.11767003000,1906150.85201000003,"26"
"38001",3908.48828361000,637277.53062900004,"34"
"38002",3912.04872499000,508798.23039500002,"34"
"38003",4064.68599866000,1026495.35181999998,"34"
"38004",4369.47003980000,919002.74467799999,"34"
"38005",5461.56004107000,1609976.56208000006,"34"
"38006",6013.92908888000,1060275.16302000009,"34"
"38007",6582.92783964000,2010449.04281000001,"34"
"38008",5527.41521199000,1287514.43082999997,"34"
"38009",7951.59901883000,1605774.74151000008,"30"
"38010",19847.74340220000,19070603.85680000111,"30"
"38011",433.13832718100,11006.16874080000,"30"
"38012",4969.78137032000,1009543.71782999998,"30"
"38013",3480.53980831000,752327.02220100001,"30"
"38014",5079.37993773000,1190529.60272000008,"30"
"38015",2986.51803576000,486874.48110899999,"30"
"38016",16208.51860690000,13326994.90570000187,"30"
"38017",6345.16200847000,1956835.41323000006,"30"
"38018",5948.53608891000,1357077.89360999991,"30"
"38019",14956.26995380000,8528249.58119999990,"30"
"38020",3846.83953073000,425505.18736200000,"28"
"38021",3550.50786504000,554754.34893900005,"30"
"38022",3902.21284266000,146696.08390299999,"30"
"38023",5580.78573697000,1055084.36149000004,"30"
"38024",5881.34259766000,1227359.52527999994,"30"
"38025",4460.27658275000,989546.99999100005,"30"
"38026",4527.04838762000,1254422.01074999990,"30"
"38027",5213.39671661000,1175183.62752999994,"32"
"38028",6163.83431613000,1567472.74888000009,"30"
"38029",4220.09988042000,743326.55324899999,"32"
"38030",5137.18780476000,1319946.63183999993,"32"
"38031",6065.84903658000,2197022.98340999987,"32"
"38032",7359.49411358000,1954033.77288999991,"32"
"38035",4023.20526676000,710526.44391100004,"32"
"38036",3270.52404591000,575109.33384099999,"32"
"38037",5690.93150298000,1198899.78842999996,"32"
"38038",4558.49858932000,872794.85040400003,"28"
"38039",4704.75943750000,1104212.27722000005,"28"
"38040",5545.21774399000,1188023.72631000006,"28"
"38041",5294.03146908000,1502919.08893999993,"28"
"38042",6097.53862852000,1974746.55437000003,"28"
"38043",4620.82394071000,946165.16562900005,"28"
"38044",5853.94618984000,1268444.99142000009,"32"
"38045",4132.88788577000,932261.26250399998,"30"
"38046",4080.79157438000,954580.46409899998,"32"
"38047",6354.29373380000,1165534.00326999999,"32"
"38049",5358.07757540000,1435518.69060000009,"32"
"38050",5088.08945391000,1158055.12140999991,"32"
"38051",5742.53592054000,1158575.61037999997,"32"
"38052",6154.94436282000,1246273.58465999993,"32"
"38053",3189.22783649000,335236.40425800002,"30"
"38054",5825.18856033000,1536242.86008000001,"32"
"38055",5809.66220798000,1268600.85658999998,"32"
"38056",6115.08962245000,1070716.28358999989,"32"
"38057",7148.73345020000,1204933.05863000010,"32"
"38059",6575.76092099000,1671638.54468999989,"32"
"38060",19965.55173400000,5329320.15670000017,"30"
"38062",3959.22060438000,841724.17428299994,"34"
"38063",5773.13471343000,1374581.79322000011,"32"
"38064",3441.82450406000,597816.34605199995,"34"
"38065",4635.40345137000,892959.56237399997,"30"
"38066",5322.93287392000,1035308.66997000005,"30"
"38067",4069.13960996000,734349.38881799998,"30"
"38068",4493.89026954000,935238.43611200002,"30"
"38069",6237.35835293000,1036349.03867000004,"28"
"38070",5120.95243728000,1392885.78448999999,"28"
"38071",5863.82030503000,1427755.14173000003,"32"
"39001",7040.89569335000,1371686.74555999995,"21"
"39002",5675.32477881000,1410116.15929999994,"21"
"39003",4835.02394481000,1245118.55515999999,"21"
"39004",6442.45646490000,1401288.16222999990,"21"
"39005",5849.78394439000,1287166.36407999997,"21"
"39006",5244.98328798000,819953.94971299998,"21"
"39007",6649.21304374000,1658241.12821000000,"21"
"39008",4894.11103753000,990029.81855400000,"21"
"39009",5978.08301318000,1369148.69194000005,"21"
"39010",5387.91056822000,1156530.05621999991,"21"
"39011",6060.66153212000,1805577.93714000005,"25"
"39012",5236.70436968000,860245.94499400002,"21"
"39013",3701.68675799000,678323.92541999999,"25"
"39014",3465.68239257000,621404.73549300001,"25"
"39015",2653.11408222000,428204.93534700002,"25"
"39016",3763.46680811000,600025.75601300003,"25"
"39017",2754.28557361000,443031.79392299999,"25"
"39018",5596.66076794000,1114784.68012999999,"21"
"39019",2595.33158601000,404192.75223799999,"25"
"39020",1572.64918873000,134371.41608699999,"25"
"39021",2136.49687018000,196923.12467900000,"25"
"39022",2539.11992382000,395319.98757699999,"26"
"39023",4127.26873145000,629545.27208699996,"25"
"39024",6713.24335837000,1394711.19513999997,"25"
"39025",6158.67769978000,925572.49707899999,"25"
"39026",3468.71154108000,377368.49216500000,"25"
"39027",3767.93977070000,515283.82189700002,"25"
"39028",1656.00026086000,146109.00155099999,"21"
"39029",2338.49485663000,286587.20104800002,"25"
"39030",3845.24990573000,530976.34327499999,"25"
"39031",7038.13393754000,1375114.45402999991,"25"
"39032",3268.46479914000,359137.72216100001,"25"
"39033",4405.53247752000,839681.71185399999,"25"
"39034",5050.24654728000,1027955.74540000001,"25"
"39035",7899.97019608000,2293820.14959000004,"25"
"39036",3099.80312748000,387190.83195099997,"30"
"39037",4372.50516507000,789440.46254600002,"25"
"39038",3185.46823403000,516018.96856900002,"25"
"39039",439.18993659700,7927.96553093000,"25"
"39040",1758.61811715000,159819.42389599999,"25"
"39041",2832.85193648000,492282.56073199998,"25"
"39042",1697.81412450000,150064.81823599999,"25"
"39043",4771.57305367000,923303.15509200003,"25"
"39044",2543.01468983000,390609.50948800001,"25"
"39045",2541.11898624000,390329.82646100002,"25"
"39046",2543.96931382000,391629.79902300000,"25"
"39047",2535.73506731000,388854.63032900001,"25"
"39048",4673.93800610000,910196.73735700001,"25"
"39049",4497.66533933000,591964.14337900002,"25"
"39050",1459.16871609000,117868.35684199999,"25"
"39051",3319.75843017000,372778.78854799998,"25"
"39052",6990.79904407000,1577779.03982000006,"21"
"39053",5626.16807585000,975704.50374900002,"21"
"39054",6435.60376564000,1245179.04343999992,"21"
"39055",2522.27317481000,265639.38768699998,"25"
"39056",2541.02622040000,389908.10790800001,"25"
"40001",8952.24926686000,3326436.74320999999,"19"
"40002",10380.41678380000,2727849.35181999998,"19"
"40003",8980.57877898000,2423024.16822999995,"20"
"40004",9519.30773539000,2734719.83374000015,"19"
"40005",8777.20515426000,3500987.49233999988,"19"
"40006",8834.04381563000,3220297.06810999988,"19"
"40007",9599.77966244000,3613305.10198999988,"19"
"40008",6114.08597297000,1089271.58196000010,"20"
"40009",11501.37313700000,3957545.89747000020,"19"
"40010",718.78582456000,22174.66734950000,"19"
"40011",4588.58246398000,503610.23017599998,"19"
"40012",3459.82168349000,688513.82106500003,"19"
"40013",10673.20336040000,3861756.56263000006,"19"
"40014",8109.72142527000,2113134.74384000013,"20"
"40015",5140.50592217000,1405687.30450999993,"20"
"40016",8201.02510145000,1544071.13672000007,"20"
"40017",5940.16368996000,1787463.72998000006,"19"
"40018",3942.15260122000,564521.40327200003,"20"
"40019",3916.01643752000,799939.11210200004,"20"
"40020",4684.11763679000,984371.71703699999,"20"
"40021",7442.76095555000,1705686.63574999990,"20"
"40022",5475.68322813000,1710696.57104000007,"20"
"40023",4615.67450738000,1015752.24516000005,"20"
"40024",2927.58897636000,448820.34206599998,"20"
"40025",5429.60614990000,910991.68272299995,"20"
"40026",6085.64643645000,1296989.67859999998,"20"
"40027",6765.98123705000,1819286.50337999989,"20"
"40028",7043.43954047000,1380399.39989000000,"20"
"40029",7286.35928869000,1778778.69586000009,"20"
"40030",7090.43533241000,2205400.49445000011,"20"
"40031",6285.92215027000,2293362.76764000021,"20"
"40032",6859.99564254000,2183560.56982999993,"20"
"40033",2916.89049254000,522446.59579200001,"20"
"40034",1986.74742653000,209233.08007500001,"20"
"40035",2078.49978387000,210813.52717900000,"20"
"40036",2780.26021727000,362493.58246200002,"20"
"40037",3125.59704179000,551862.85361999995,"20"
"40038",3701.46504529000,843121.82686999999,"20"
"40039",2442.75282318000,364735.80824699998,"20"
"40040",4391.21861056000,726740.61310500000,"20"
"40041",3488.78521545000,720143.29818399996,"20"
"40042",2575.79499469000,353710.61847300001,"20"
"40043",3290.51252439000,656565.29646500002,"20"
"40044",3217.85948214000,542825.90386700002,"20"
"40045",4471.84385380000,588240.93733900005,"20"
"40047",5252.53695610000,1093644.69194000005,"20"
"40048",5147.67185995000,1249345.23347000009,"20"
"40049",7284.76997616000,2232287.21442000009,"20"
"40050",7504.04654546000,1291015.32747999998,"20"
"40051",13354.92388710000,5484524.13513999991,"20"
"40052",9863.08323644000,2166396.68985000020,"20"
"40053",9339.01348275000,2926789.30818999978,"20"
"40055",829.43454028400,12082.32838700000,"21"
"40056",8081.76889579000,1718443.12587999995,"20"
"40057",7334.95994927000,2400778.84005999984,"20"
"40058",2809.96675020000,446119.95543799998,"20"
"40059",4192.90791359000,467315.10639799997,"20"
"40060",4099.94169629000,950381.02993500000,"20"
"41001",3732.26910370000,868183.99741800001,"48"
"41002",5389.45902118000,1518533.18616999988,"48"
"41004",3411.43806804000,618040.52565400000,"48"
"41005",7109.46222198000,1932879.84569000010,"48"
"41006",5534.76298372000,1158190.77239999990,"48"
"41007",4724.75388802000,771622.69814700005,"48"
"41008",4003.96280923000,980240.68878099998,"48"
"41009",5101.34637295000,1469465.85890000011,"48"
"41010",4839.22213208000,875112.10646899999,"48"
"41011",2769.95234648000,423942.91140300001,"45"
"41012",3362.24709848000,578822.08854300005,"45"
"41013",2341.30445057000,255089.77680699999,"45"
"41014",2604.72921210000,249978.83710800001,"46"
"41015",3412.18250442000,401457.28921999998,"45"
"41016",4311.87525772000,993168.10387100000,"45"
"41017",5278.77200160000,1449972.82144000009,"46"
"41018",4827.37004797000,1355103.42382999999,"46"
"41019",2482.11649363000,269523.95492100000,"45"
"41020",4918.03707137000,918302.74994100002,"45"
"41021",5278.63017983000,1460208.12443000008,"45"
"41022",2639.65394879000,422048.93414600001,"46"
"41023",2023.70438175000,191686.81863200001,"45"
"41024",1509.04490738000,124440.69965900001,"45"
"41025",2032.74520381000,222826.05554400000,"45"
"41026",1085.99570172000,64988.53829430000,"45"
"41027",3255.33838263000,598370.84048400004,"45"
"41028",5885.37343731000,1310796.12024999992,"45"
"41029",1312.95882043000,91786.28316310000,"45"
"41030",4329.53033779000,1011625.32470000000,"45"
"41031",4944.85930412000,1024101.62115000002,"45"
"41032",4350.97706705000,1128275.38333999994,"45"
"41034",4401.84595965000,1005991.64622000000,"45"
"41035",5346.09648715000,1313789.98414000007,"48"
"41036",6273.91438102000,1546573.55254000006,"46"
"41037",7520.82356290000,1285358.07012000005,"46"
"41038",4173.74690510000,790932.79629299999,"46"
"41039",5581.05114795000,1384745.84331999999,"45"
"41040",5692.92447758000,1242052.11229999992,"45"
"41041",6026.20014031000,1268072.35205999995,"45"
"41042",2797.71811666000,457207.89779700001,"48"
"41043",4685.01264689000,1040052.35507000005,"45"
"41044",2643.29911259000,425948.23551199998,"48"
"41045",14059.27555470000,3855476.08754999982,"45"
"41046",9128.99689910000,1394096.81468000007,"46"
"41047",4402.02666568000,1151112.49780000001,"45"
"41048",4002.42575159000,777480.70705700002,"45"
"41049",5874.83103548000,1274981.85164000001,"46"
"41050",5103.96309725000,1389780.67748999991,"45"
"41051",3626.70815897000,409642.39572600002,"45"
"41052",3318.99193510000,685984.41578299995,"45"
"41053",2805.72995952000,462839.71033500001,"45"
"41054",5013.16567618000,772439.14280899998,"45"
"41056",3637.40701779000,810298.05422499997,"46"
"41057",6024.39601214000,867030.40217500005,"48"
"41058",6876.57966635000,1644406.01560000004,"48"
"41059",6127.15063449000,1372390.93785999995,"48"
"41060",2878.11109172000,492351.27913799998,"46"
"41061",4730.52516878000,1183072.55376000004,"46"
"41062",5961.88916003000,1565989.38752000011,"46"
"41063",6655.74411033000,1094604.45672999998,"46"
"41064",4369.70259154000,915141.36209800001,"46"
"41065",4209.76075487000,643447.76416100003,"48"
"41066",3337.16682718000,694248.49525299994,"46"
"41067",3344.30600392000,697222.86232499999,"46"
"41068",3139.35435595000,614776.49551799998,"46"
"41069",3143.36330508000,616477.35742899997,"46"
"41070",5984.54778548000,1598265.40351000009,"48"
"41071",4700.48190261000,1232439.48301000008,"48"
"41072",3728.01232035000,848022.48983400001,"48"
"41073",5250.54358312000,1240777.09169999999,"48"
"41074",5803.21895195000,1248700.52601999999,"48"
"41075",4822.85420496000,1288473.62467999989,"48"
"41076",5002.19803020000,1194956.92157000001,"48"
"41077",5017.83831791000,778464.06798000005,"48"
"41078",3852.61767061000,894321.17299899994,"48"
"41079",4914.45016346000,1308558.24762000004,"48"
"41080",2290.27363852000,233823.12005100001,"48"
"41081",2810.57182087000,487854.25038600003,"48"
"41082",5858.80752540000,1508605.70754000009,"48"
"41083",8349.51736785000,2362868.87109000003,"48"
"41084",6044.89524267000,1790647.47087999992,"46"
"41085",3737.77227729000,611173.60164000001,"48"
"41086",6840.48929084000,1348105.53450000007,"48"
"41087",3707.34311610000,706208.48814200005,"48"
"41088",7423.57051921000,1908604.36226999993,"48"
"41089",3271.13375707000,668697.12894099997,"48"
"41091",3969.34951973000,612694.32255200006,"45"
"41092",3662.06417919000,820059.03055200004,"48"
"41095",3520.03448268000,742101.52289499994,"45"
"41096",4479.57872631000,905142.41856699996,"45"
"41097",7213.89509110000,1143962.30793999997,"45"
"41098",3331.87763265000,690300.91141299997,"45"
"41099",1501.93348453000,97287.43351630001,"45"
"42001",1618.60556951000,157767.92350700000,"39"
"42002",1926.62276606000,187695.54284300000,"40"
"42003",1792.03003497000,181239.10329500001,"40"
"42004",2389.54317818000,277201.91761100001,"40"
"42005",3884.68160489000,472737.15719000000,"40"
"42006",4817.92270867000,1055356.10783000011,"40"
"42007",2766.47966262000,432706.73071400000,"40"
"42008",2331.95334470000,270734.93594000000,"40"
"42009",3015.65004060000,369303.47812200000,"40"
"42010",5475.79248073000,1709970.87525000004,"40"
"42011",3831.84848628000,768199.25010599999,"40"
"42012",6379.26369135000,1183058.10109000001,"40"
"42013",4834.73154341000,861866.42646800005,"40"
"42014",5753.01161945000,1312138.87118000002,"40"
"42015",2970.52011388000,363390.99757100001,"40"
"42016",2674.90584168000,304761.64766399999,"40"
"42017",1701.97206375000,173068.80240300001,"40"
"42018",5015.71076983000,749203.34384900006,"40"
"42019",2298.38015318000,236632.82095100000,"40"
"42020",2291.08167798000,233370.10128300000,"40"
"42021",2946.80627020000,392426.19849899999,"40"
"42022",2433.09674763000,296628.38161600003,"40"
"42023",1989.44066437000,189208.02529300001,"40"
"42025",3386.98272127000,439509.17588300002,"40"
"42026",2821.61416758000,316728.36600600003,"40"
"42027",3293.18333420000,503305.82348800002,"40"
"42028",3921.73763669000,551445.92712600005,"40"
"42029",3587.10101771000,428122.10665099998,"40"
"42030",4125.94715502000,617136.09152000002,"40"
"42031",2109.42977212000,231913.43918099999,"40"
"42032",1902.94830148000,185647.94639500001,"40"
"42033",1438.81915850000,124692.23652100000,"40"
"42034",6803.97868315000,1438341.43017999991,"40"
"42035",4503.00946893000,641086.05906400003,"40"
"42036",3531.44235559000,756721.62499599997,"45"
"42038",7440.60234226000,1654669.24756999989,"45"
"42039",3970.48905447000,560513.78269300004,"45"
"42040",4363.89888572000,779541.67667800002,"45"
"42041",6315.50765131000,952483.63582800003,"45"
"42042",5264.48558482000,820267.71835300000,"45"
"42043",3599.01775828000,764059.87561999995,"45"
"42044",3990.49198332000,771003.36889000004,"45"
"42045",4176.14442154000,856585.62402300001,"45"
"42046",4335.51213175000,855852.20835400000,"45"
"42047",3094.46043593000,531400.62512999994,"45"
"42048",5794.67438143000,1064008.30866999994,"45"
"42049",6364.81627793000,1410376.24784000008,"45"
"42050",4036.77411803000,893547.40801200003,"45"
"42051",2879.69573769000,492459.62026599998,"45"
"42053",7804.69958855000,1411678.96158999996,"45"
"42054",5644.96279749000,898862.64510600001,"45"
"42055",3047.41292559000,574319.03281400003,"45"
"42056",3615.10503554000,838989.90361499996,"45"
"42057",2812.67816463000,461159.43666499999,"45"
"42058",3824.54111340000,538497.67129099998,"45"
"42059",3359.47832503000,703898.36895399995,"48"
"42060",2799.26979144000,457357.61303700000,"45"
"42061",4618.19425947000,822756.10572100000,"45"
"42062",5972.17243130000,1990243.91672000010,"45"
"42063",4436.71908157000,1128192.68424000009,"45"
"42064",5960.20623380000,1847744.94567000004,"45"
"42065",5638.63400162000,1160585.86501000007,"45"
"42066",4921.83778127000,1390398.91064999998,"48"
"42067",3013.19922127000,551392.28519099997,"48"
"42068",4105.30606284000,552446.36468000000,"40"
"42069",3345.89110044000,717077.20599699998,"45"
"42070",2878.09740740000,456181.61183700000,"40"
"42071",5034.88960231000,825620.17863800004,"45"
"42072",3243.57773659000,568494.23247199995,"40"
"42073",4025.49765536000,490982.03150600003,"45"
"42074",3521.34591362000,670975.36145700002,"45"
"42075",8432.47967850000,2377716.04710000008,"40"
"42076",1865.07764372000,182435.65598899999,"40"
"42077",6127.03507522000,1651875.18962999992,"40"
"42078",4527.75793927000,638519.89928600006,"40"
"42079",3323.66121263000,423536.46079500002,"40"
"42080",4433.45840009000,674131.24512199999,"45"
"42082",2320.26267552000,246424.07117700001,"45"
"43001",3448.45835574000,641182.82834999997,"40"
"43002",2092.02604111000,182104.14458399999,"40"
"43003",3075.91014687000,394914.84993099998,"40"
"43004",4466.08137812000,422390.17376500001,"40"
"43005",2207.61521982000,209011.02715000001,"40"
"43006",3102.05605710000,449862.17796700000,"40"
"43007",2716.21600861000,416179.37591700000,"40"
"43008",2790.94943489000,432270.51944800001,"40"
"43009",2404.13395042000,295033.36974699999,"40"
"43010",2430.79633673000,363742.97894000000,"40"
"43011",4113.35086598000,615828.31813999999,"40"
"43012",3737.42456757000,502526.46079699998,"36"
"43013",3493.73574234000,753063.47379500000,"35"
"43014",5079.03677456000,856334.40542099997,"40"
"43015",2738.98377022000,455896.41299200000,"40"
"43016",2176.99151031000,227616.11513699999,"40"
"43017",4595.45803096000,1066537.88635000004,"40"
"43018",2645.81617395000,296743.26224399998,"40"
"43019",2671.53001172000,427424.87390000001,"40"
"43020",4996.95917824000,789648.98675899999,"40"
"43021",4800.48160502000,845413.98620000004,"40"
"43022",4558.40152364000,852727.04039300000,"40"
"43023",2779.27084846000,470530.47076599998,"40"
"43024",2698.82793139000,322317.15015300002,"40"
"43025",3012.80381042000,536643.59494600003,"40"
"43026",4686.71788475000,772674.33446699998,"40"
"43027",2788.56545486000,432079.58247899998,"40"
"43028",6969.21170779000,1606546.76496000006,"40"
"43029",4089.20535064000,813027.40353999997,"40"
"43030",3496.01664931000,724280.01773299999,"40"
"43031",2727.48382261000,449492.27840600000,"40"
"43032",4162.20570137000,599020.88409199996,"40"
"43033",2706.54500190000,440969.36336900003,"40"
"43034",2289.33720945000,184500.33569099999,"40"
"43035",3382.70402596000,633576.76424199995,"35"
"43036",2191.65233912000,250601.62717699999,"35"
"43037",3494.52890019000,752853.42100400000,"35"
"43038",2831.51824837000,497354.19995200000,"35"
"43039",5291.06725742000,773233.86589799996,"35"
"43040",3466.40037977000,741639.47951900004,"35"
"43041",2838.32779846000,499577.94627399999,"35"
"43042",4375.92209422000,766267.99139700003,"35"
"43043",4377.39357246000,733920.14336999995,"35"
"43044",3732.44757682000,501685.25371999998,"35"
"43045",4381.71814384000,752302.31295900000,"36"
"43046",2842.51805097000,501328.44378899998,"36"
"43047",2840.32600719000,500454.03836499999,"36"
"43048",2194.13877771000,251948.88086700000,"36"
"43049",2188.56442314000,249807.69893700001,"36"
"43050",5603.38377543000,1190795.23676000000,"36"
"43051",3730.16224575000,501223.59860000003,"35"
"43052",4690.59992620000,981209.12653799995,"41"
"43053",9766.12508808000,3447653.15721999994,"40"
"43054",3720.02734475000,841311.03262700001,"41"
"43055",3134.45845446000,608465.42540900002,"40"
"43056",2314.19688413000,294109.28433900001,"41"
"43057",4376.86311376000,752105.57165299996,"35"
"43058",2837.03635495000,499940.57059999998,"35"
"43059",4377.51894787000,751569.09488200000,"35"
"43060",4334.75667912000,715335.45698699995,"35"
"43061",2842.66917488000,501496.98583500000,"35"
"43062",4996.96137718000,988655.47199600004,"35"
"43063",5318.29104644000,801866.63292799995,"35"
"43064",2842.31306028000,501480.93418099999,"35"
"43065",2837.86468226000,500427.01473000000,"35"
"43066",3911.58485677000,857437.68709000002,"41"
"43067",6481.14871618000,1809840.77193000005,"41"
"43068",3663.77686576000,788049.52024300001,"41"
"43069",2586.09972534000,411192.57544500002,"41"
"43070",6950.37584162000,1616396.96405999991,"41"
"43071",4124.29630432000,738865.12202999997,"41"
"43072",2191.53715355000,250625.57648600001,"36"
"43073",5004.58088102000,1045205.61930999998,"40"
"43074",4287.94542916000,490923.31899499998,"40"
"43075",4613.63118248000,741449.12487599999,"40"
"43076",4115.31723667000,540267.97055400000,"41"
"43077",2841.50643577000,501104.04059400002,"35"
"43078",2622.16125824000,316410.08480100002,"40"
"43079",3713.22156884000,432315.01368600002,"41"
"43080",2998.30829463000,529870.51195800002,"40"
"43081",3795.67834198000,462513.13304699998,"40"
"43082",1903.01495338000,208600.70496800001,"40"
"43083",2171.85054489000,208708.99163300000,"40"
"43084",3732.23174700000,501273.25449800002,"35"
"43085",4089.74574267000,746572.58593399997,"35"
"43086",2190.81524764000,250618.48070099999,"35"
"43087",2842.71877007000,501363.00462899997,"36"
"44001",3805.22256510000,886302.85655899998,"39"
"44002",4165.48998789000,1016211.81848999998,"39"
"44003",5567.20042487000,1090353.78627999988,"39"
"44004",5797.05625184000,812012.91009100003,"39"
"44005",2895.56488673000,499654.94878699997,"39"
"44006",4654.63547363000,728299.90032300004,"39"
"44007",2367.40766393000,267667.89071700000,"39"
"44008",2367.52236084000,267292.09883999999,"39"
"44009",4120.68541718000,530014.54180899996,"40"
"44010",4158.43491056000,795415.88692099997,"39"
"44011",3410.76591977000,682522.25923299999,"39"
"44012",1261.61338364000,94715.80517769999,"38"
"44013",3643.42704541000,811708.61684200005,"39"
"44014",6487.67075987000,1654016.03713999991,"39"
"44015",4813.14758037000,757764.97729700000,"39"
"44016",5746.16986922000,728910.53406500001,"39"
"44017",2789.10525751000,474994.54006500001,"39"
"44018",3332.40419148000,579700.14767199999,"39"
"44019",6319.41786642000,914928.11564300000,"39"
"44020",6589.91674497000,1390045.99095000001,"39"
"44021",2080.63342978000,202984.87750800001,"44"
"44022",1096.73230383000,60323.26106930000,"44"
"44023",4121.94238776000,818084.22149699996,"44"
"44024",4315.87612361000,857885.60729700001,"44"
"44027",5118.24053296000,1354349.05738999997,"45"
"44028",2857.95211379000,460731.66499000002,"40"
"44029",3819.22421491000,656881.60570099996,"40"
"44030",3325.27895761000,666777.99460700003,"40"
"44031",5728.66407895000,1806689.05752000003,"45"
"44032",2833.09983354000,469839.40441999998,"45"
"44033",3597.89148918000,553694.39407100005,"40"
"44034",3380.09824981000,444046.92988299998,"40"
"44035",5138.07948619000,956583.04018600006,"40"
"44036",2579.98431402000,377403.15742599999,"40"
"44037",5325.66995225000,695914.35507499997,"40"
"44038",4862.16116660000,1403094.03636000003,"40"
"44039",4460.49240756000,641824.35501699999,"40"
"44040",2310.49080112000,243755.83694800001,"40"
"44041",2701.72500320000,437657.60547000001,"40"
"44042",4814.70831446000,890364.64551499998,"39"
"44043",5348.09422986000,1056023.11917999992,"40"
"44044",2690.51305041000,409776.70818500000,"39"
"44045",4016.74426256000,710604.99282199994,"39"
"44046",2197.05597576000,237651.57354799999,"40"
"44047",2001.71487661000,242851.68765499999,"40"
"44048",5557.89032484000,1381068.56092000008,"40"
"44049",2887.51834442000,443079.73506099998,"39"
"44050",4000.71781335000,670124.94836000004,"39"
